source_artifact,source_csv_row,model_id,mask_id,cell_id,window_hours,polynomial_degree,joint_model_weight,sector,timescale_minutes,filled_bins,eligible,unbinned_rms,binned_rms,effective_cadences_per_bin,finite_bin_correction,white_noise_rms,beta,weighted_beta_contribution
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,90,40,72,True,0.00047787689573085604,0.00012344922572049991,20,1.0070176299560269,0.00010760640190547948,1.1472293797996946,0.052146789990895212
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,90,80,36,True,0.00047787689573085604,8.9541296365124812e-05,39.999999999999993,1.0141851056742199,7.6630783580569642e-05,1.1684768467880933,0.053112583944913333
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,90,160,18,True,0.00047787689573085604,4.476490167538548e-05,79.999999999999986,1.0289915108550531,5.4977227200694814e-05,0.81424444182990241,0.037011110992268295
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,90,320,9,True,0.00047787689573085604,1.4120185813421861e-05,160,1.0606601717798212,4.0071195889903992e-05,0.35237744968273998,0.01601715680376091
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,90,360,9,True,0.00047787689573085604,1.0327819243497742e-05,154.28571428571428,1.0606601717798212,4.0806508522864079e-05,0.25309245062490499,0.011504202301132044
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,99,20,96,True,0.00051627699576940397,0.00017005635340819664,10,1.0052493799000692,0.00016411814066517798,1.0361825494668098,0.0470992067939459
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,99,40,48,True,0.00051627699576940397,0.0001237535025598995,20,1.0105823052798226,0.00011666469932880978,1.0607621951787707,0.048216463417216852
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,99,80,24,True,0.00051627699576940397,8.3967117049747096e-05,39.999999999999993,1.0215078369104984,8.3386257291362157e-05,1.0069658931489796,0.045771176961317252
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,99,160,12,True,0.00051627699576940397,4.1323438807027509e-05,79.999999999999986,1.044465935734187,6.0288164415204612e-05,0.68543202812467419,0.031156001278394282
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,99,320,6,True,0.00051627699576940397,1.3788904017726664e-05,160,1.0954451150103321,4.4710899372581492e-05,0.30840140125167265,0.014018245511439665
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,99,360,6,True,0.00051627699576940397,1.8097528733818128e-05,154.28571428571428,1.0954451150103321,4.5531351280979614e-05,0.39747400910937242,0.018067000414062385
outputs/faz6r_joint_fits.csv,7,raw_valid::W16_P2,raw_valid,W16_P2,16,2,0.045454545454545456,100,20,129,True,0.00047412105626617361,0.00014350902474843247,9.9720850332832303,1.0038986502630631,0.0001507252896161483,0.95212306517311407,0.043278321144232461
