source_id,ra,dec,separation_arcsec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,astrometric_excess_noise,duplicated_source,non_single_star,is_target_match,delta_g_mag,flux_ratio_vs_target,max_depth_if_fully_eclipsed_ppm,max_depth_if_50pct_eclipsed_ppm,can_mimic_full_eclipse,can_mimic_50pct_eclipse,delta_ra_arcsec,delta_dec_arcsec
5347362037328116352,166.6291199168029,-53.73969448991863,32.09118341201659,-0.03135920124117954,0.24350463,-7.155936977853448,0.28641438,1.787111064986778,0.23902798,19.264347,19.816748,18.578768,1.0277956,0.2722378,False,0,False,10.434218,6.7036686e-05,67.03219604492188,33.51609802246094,False,False,-16.080996013922807,-27.772163707055597
5347362037328115584,166.63016350327527,-53.74025707247399,32.86198623344466,0.9455387463795445,0.45764968,-3.9116953703390216,0.5308906,1.1025088777136165,0.43278554,20.06621,20.467613,19.41356,1.0176723,0.0,False,0,False,11.236081,3.203078e-05,32.029754638671875,16.014877319335938,False,False,-13.858545345004373,-29.797460906354445
5347362071701207168,166.63752157423662,-53.722609404438174,33.78275296172308,0.5719859493381372,0.13315967,-2.435689846354955,0.15726559,0.33468170394417,0.1292331,18.32955,18.872244,17.673887,1.0543253,0.33449,False,0,False,9.499421,0.00015857385,158.54872131347656,79.27436065673828,False,False,1.8114064633363083,33.73414402257424
5347373822718435584,166.6240355480305,-53.726250266463474,33.906599320338195,0.263958296481283,0.32559067,-5.1037626729997525,0.39518753,2.2233539376456264,0.3212156,19.67188,20.171478,19.092516,0.96178573,0.0,False,0,False,10.841752,4.6057365e-05,46.05524444580078,23.02762222290039,False,False,-26.908808637354273,20.627040731494617
5347362071687972096,166.64996520954352,-53.726582583111984,34.33960340631935,0.04309521321848819,0.65672344,-8.111091042712461,0.8818414,2.455563402921558,0.7015718,20.407467,20.996904,19.748045,1.0607312,1.6083313,False,0,False,11.577338,2.3391864e-05,23.39131736755371,11.695658683776855,False,False,28.311717020843613,19.430700796857536
5347362037328111104,166.6270191452476,-53.73991639510885,35.195535423832894,0.34369464901199687,0.045780316,-10.274625488249686,0.053451046,1.90240550539193,0.045950454,16.507334,17.096258,15.774245,0.98763514,0.0,False,0,False,7.677205,0.00084941107,848.6902465820312,424.3451232910156,False,False,-20.554857329569554,-28.57102239185849
5347362071687905024,166.64942817583892,-53.73858565135114,36.1038910828021,0.5148895735644208,0.21072702,-12.33074694251104,0.2577129,1.2360887692732763,0.21980813,19.047619,19.63242,18.080185,1.0901318,0.5806204,False,0,False,10.21749,8.184722e-05,81.84051513671875,40.920257568359375,False,False,27.16803516254212,-23.780344864093195
5347373788358639744,166.62112165621093,-53.73601149660216,36.15371365077426,0.8456828664550431,0.12551752,-22.357178763032486,0.14861013,3.5812356034079054,0.12567487,18.288336,19.195057,17.402636,1.0317128,0.17249966,False,0,False,9.458207,0.00016470888,164.68174743652344,82.34087371826172,False,False,-33.114313399009134,-14.513387767775043
5347362037342044416,166.62802568084686,-53.740801043791734,36.70604029362164,,,,,,,20.938976,21.216036,20.216461,,4.0853205,False,0,False,12.108848,1.4337082e-05,14.33687686920166,7.16843843460083,False,False,-18.41131122670738,-31.755757650242344
5347362071687942016,166.6541240509476,-53.73417837754474,38.0007779349732,-0.24067258788443405,0.9473284,-5.061156178943167,1.1941144,2.0852687821889067,1.119261,20.32693,21.432087,19.138327,1.5423682,6.5261617,False,0,False,11.4968,2.5193001e-05,25.192367553710938,12.596183776855469,False,False,37.16850091468742,-7.9141591610522255
